body,date,retweets,favorites,mentions,hashtags,geo
"AFFE , ATÉ O @pedrocraftpe FOI VER DEADPOOL E EU NÃO TENHO DINHEIRO! PQP QUE POBREZA",2016-02-21 16:51:40,1,5,@pedrocraftpe,,
#Deadpool #11 from Kelly and Woods is easily the best story I've read featuring him.,2016-02-21 16:51:39,0,0,,#Deadpool #11,
Me gustó un video de @YouTube de @makiman131 http:// youtu.be/UOaEZ1mzPFA?a DEADPOOL EN GTA !! MASACRE DEADPOOL EN GTA 5 MODS PC Makiman,2016-02-21 16:51:38,0,0,@YouTube @makiman131,,
"Até que enfim, ir ver o filme #deadpool #semfiltro #comolheiras kkk https://www. instagram.com/p/BCEGXPonR6J/",2016-02-21 16:51:37,0,0,,#deadpool #semfiltro #comolheiras,
DeadPool - melhor filmee,2016-02-21 16:51:36,0,0,,,
deadpool was bloody brilliant though.... thanks @eeklima <3 xx,2016-02-21 16:51:35,0,0,@eeklima,,
Pedazo pelicula coño #Deadpool,2016-02-21 16:51:33,0,0,,#Deadpool,
sem palavras pra deadpool,2016-02-21 16:51:33,0,0,,,
Deadpool was FUCKING I N C R E D I B L E,2016-02-21 16:51:33,0,1,,,
"@TheDeadPoolOne Es relativo se te autodemonimas como ""El verdadero"" [Mirate, ahora eres todo un teorico.] Cuando eres el mas cuerdo.",2016-02-21 16:51:31,0,0,@TheDeadPoolOne,,
Deadpool made fun of Kanye West meltdown at SNL.... https:// youtu.be/cFYDD7XqiIA,2016-02-21 16:51:30,0,0,,,
"Camp, comical superhero seeks revenge on the guy who gave him superhero powers, but took him away from his true love. #Deadpool",2016-02-21 16:51:30,0,0,,#Deadpool,
Deadpool is dope.,2016-02-21 16:51:29,0,0,,,
Deadpool is gold https:// twitter.com/AmusingThingss /status/701172683392684033 …,2016-02-21 16:51:29,0,0,,,
Deadpool .,2016-02-21 16:51:27,0,3,,,
"Futures Past easily RT @Panther_NoTiger : The Dark Knight, Avengers, Days of Future Past, Winter Soldier, Deadpool #1GottaGo",2016-02-21 16:51:26,0,0,@Panther_NoTiger,#1GottaGo,
@Chaosxsilencer deadpool with the dashing sowrds and slow motion ability that slows every thing down around you (small radios),2016-02-21 16:51:25,0,0,@Chaosxsilencer,,
Still haven’t seen #Deadpool . I can feel you all judging me. (I’m judging me too.),2016-02-21 16:51:25,0,0,,#Deadpool,
Deadpool is Sick!,2016-02-21 16:51:24,0,1,,,
idk what well see we both said anything but deadpool,2016-02-21 16:51:23,0,0,,,
‘ Deadpool ’ Holds Top Spot at Box Office. http:// rss.nytimes.com/c/34625/f/6403 60/s/4dbf9492/sc/28/l/0L0Snytimes0N0C20A160C0A20C220Cbusiness0Cmedia0Cdeadpool0Eholds0Etop0Espot0Eat0Ebox0Eoffice0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm …,2016-02-21 16:51:22,0,0,,,
Deadpool was actually a great movie,2016-02-21 16:51:22,0,0,,,
— Guardando Deadpool,2016-02-21 16:51:22,0,0,,,
@dmxnn só para avisar que já quarenta pessoa viram a zara morais a lamber o deadpool xx,2016-02-21 16:51:22,0,1,@dmxnn,,
"Gostei de um vídeo @YouTube de @davyjonesrj http:// youtu.be/CvtvYLoh5ok?a Deadpool O FILME, VIOLENTO E DELICIOSO (SPOILERS)",2016-02-21 16:51:21,0,0,@YouTube @davyjonesrj,,
the best line from deadpool was definitely either what the ass or the line about jared from subway,2016-02-21 16:51:19,0,0,,,
Deadpool Reaches $492 Million at the Worldwide Box Office – Newspaperplus http:// newspaperplus.com/entertainment/ deadpool-reaches-492-million-at-the-worldwide-box-office-newspaperplus/ … pic.twitter.com/dzSBoFndaL,2016-02-21 16:51:19,0,0,,,
|| Saw Deadpool again with a colleague hahaha,2016-02-21 16:51:18,0,0,,,
Quiero ver Deadpool otra vez ¿Quién se anima?,2016-02-21 16:51:16,0,0,,,
No forreal tho I wanna go see Deadpool . I wanted to see it on Vday but Kelly wanted to watch something else,2016-02-21 16:51:15,0,1,,,
I Deadpool . It's in my top 5 Marvel movie list.,2016-02-21 16:51:15,0,0,,,
Jus took Money too see Deadpool shit was liteway alrite I can't even fake,2016-02-21 16:51:14,1,0,,,
IN OTHER NEWS DEADPOOL WAS REALLY GOOD,2016-02-21 16:51:14,0,0,,,
"Box Office: ' Deadpool ' Bedevils 'Risen,' 'The Witch' With $55M http:// feedproxy.google.com/~r/thr/film/~3 /ghhVhJfMKaM/story01.htm?mknf … pic.twitter.com/R9ohieDzvS",2016-02-21 16:51:13,0,0,,,
"Meeting done, went well, big moves coming! Now to the cinema to see #Deadpool with @chanelcocobrown pic.twitter.com/im40PelKur",2016-02-21 16:51:13,5,54,@chanelcocobrown,#Deadpool,
#Deadpool was FUCKING Awesome!!! A MotherFuckin 10!!! BTW all @deadpoolmovie reviews should involve cursing,2016-02-21 16:51:12,0,0,@deadpoolmovie,#Deadpool,
"Waiting to go see #deadpool so I'm taking advantage of #selfiesunday #alwayswaitingonPat , jk,… https://www. instagram.com/p/BCEGUQAKuqq/",2016-02-21 16:51:12,0,1,,#deadpool #selfiesunday #alwayswaitingonPat,
@amellywood I watched Alvin + The Chipmunks 3 with my 5yr old girl this am and Deadpool with the wife this eve. Great day.,2016-02-21 16:51:11,0,0,@amellywood,,
Caraleooooos. São tantas referências 󾌧 São tantas zueiras 󾌴 — assistindo Deadpool Filme em Moviecom Prudenshopping http:// fb.me/3oYohbf8d,2016-02-21 16:51:10,0,0,,,
Blunts and deadpool solo dolo .,2016-02-21 16:51:09,0,1,,,
Thank you @VancityReynolds for bringing #Deadpool to life! He has always been one of my favorite characters!,2016-02-21 16:51:09,1,2,@VancityReynolds,#Deadpool,
17 Signs You're Actually Deadpool via @buzzfeed http:// zoot.li/al28a pic.twitter.com/tmWT5DMEsX,2016-02-21 16:51:09,0,0,@buzzfeed,,
Puto peliculón que es Deadpool,2016-02-21 16:51:08,0,0,,,
Deadpool was the best thing ever :') https:// twitter.com/9gag/status/70 1519325023309824 …,2016-02-21 16:51:07,0,0,,,
after watching DEADPOOL #movie #hijab #hijabers #hijabstyle #hijabfashion #hijabtrend … https://www. instagram.com/p/BCEGTTVC7Xb/,2016-02-21 16:51:06,0,0,,#movie #hijab #hijabers #hijabstyle #hijabfashion #hijabtrend,
Increíble Deadpool,2016-02-21 16:51:06,1,0,,,
. @MehdiMouse on #Periscope : Venez on parle de Deadpool https://www. pscp.tv/w/aZooJDFvTmps YmVCYnZRd1J8MWxQS3FQcHlZZVB4Yj5jlCpKBJCV9AHPxE6InTByCwXUKFCUFpTNVdQ81Y_J …,2016-02-21 16:51:06,0,0,@MehdiMouse,#Periscope,
"Ho un nuovo supereroe, anzi anti-eroe, preferito. #Deadpool",2016-02-21 16:51:05,0,0,,#Deadpool,
assistindo Deadpool Filme em Cinemark - Sala XD http:// fb.me/7IUNq8eDt,2016-02-21 16:51:03,0,0,,,
@J2HighSchoolAu lmao then deadpool is not the movie for them,2016-02-21 16:51:03,0,1,@J2HighSchoolAu,,
Salt N Pepa - Shoop ( DEADPOOL TRAILER VERSION) HD http:// fb.me/1WsrTUzYn,2016-02-21 16:51:02,0,0,,,
Which side will you choose!? #Batman #superman #Deadpool #funny https:// vine.co/v/irgOT9XheHE,2016-02-21 16:51:00,0,2,,#Batman #superman #Deadpool #funny,
@VancityReynolds just saw #Deadpool for the second time! Well done sir! Can't wait for the sequel! Cable!!,2016-02-21 16:51:00,0,0,@VancityReynolds,#Deadpool,
فيلم Deadpool جامد فشخ ولازم تدخلوو,2016-02-21 16:51:00,0,0,,,
I liked a @YouTube video http:// youtu.be/26h5B3M4d20?a КиноФен - Ревю - Deadpool (Дедпул),2016-02-21 16:50:59,0,0,@YouTube,,
Nou ik heb deadpool gezien en vond hem awesome,2016-02-21 16:50:59,0,0,,,
Just saw Deadpool ! Best movie I have ever seen! #Deadpool,2016-02-21 16:50:58,0,0,,#Deadpool,
Would urge anyone who doesn't think that they'd like Deadpool to go and see it. Possibly the funniest film I've ever watched!,2016-02-21 16:50:57,1,1,,,
I liked a @YouTube video from @awesomemergency http:// youtu.be/grueKq8nops?a Deadpool Pranks Saturday Night Live and Kanye West,2016-02-21 16:50:56,0,0,@YouTube @awesomemergency,,
J'ai pas vu Deadpool encore,2016-02-21 16:50:56,0,1,,,
☞ JUST LOOKING FOR DEADPOOL IT WATCH IT MOVIE IT ONLINE ITTT!!! https:// huffduffer.com/jimmirudrx/300 810 …,2016-02-21 16:50:55,0,0,,,
"Deadpool , mamada de película.",2016-02-21 16:50:55,0,0,,,
#DEADPOOL . (BTW do NOT see the witch) @Preakness Clearview Cinemas https://www. instagram.com/p/BCEGSC9AocUV C3eeiHvbEfqWCAS_CoO80BS6YU0/ …,2016-02-21 16:50:54,0,0,@Preakness,#DEADPOOL,
Deadpool highly recommend,2016-02-21 16:50:53,0,0,,,
Quiero ir al cine... - Deadpool -Mi abuelo es un peligro Hoyts me espera jaja,2016-02-21 16:50:52,0,0,,,
VI DEADPOOL E AMEI,2016-02-21 16:50:52,0,2,,,
‘ Deadpool ’ Holds Top Spot at Box Office http:// nyti.ms/1Q3zptw,2016-02-21 16:50:52,2,2,,,
DEADPOOL WAS FANTASTIC,2016-02-21 16:50:52,0,0,,,
In luv w deadpool this movie was so Tim,2016-02-21 16:50:50,0,2,,,
"#DEADPOOL (@Cinema Caffe - @cinecaffe for Deadpool in Santo Antônio da Platina, PR w/ @luhlauro ) https://www. swarmapp.com/c/9ERpHTPkVHj",2016-02-21 16:50:50,0,0,@Cinema @cinecaffe @luhlauro,#DEADPOOL,
No way! Stan Lee even turns up in #Deadpool ....and in the strip club scene!,2016-02-21 16:50:50,0,0,,#Deadpool,
deadpool was so good oh my GOD i can't believe this movie even exists,2016-02-21 16:50:49,0,7,,,
"O povo não para de falar (@Cinemark for Deadpool in Goiânia, GO) https://www. swarmapp.com/c/bE0rbquF6ZK",2016-02-21 16:50:48,0,0,@Cinemark,,
Deadpool was SO good. Haven't laughed out loud like that in a long time.,2016-02-21 16:50:48,2,37,,,
Welcome to the Deadpool fanclub @nancyozz !,2016-02-21 16:50:47,0,1,@nancyozz,,
Deadpool was gOod,2016-02-21 16:50:47,0,1,,,
"#deadpool (@B&B Monett Plaza 8 in Monett, MO w/ @rreedpc ) https://www. swarmapp.com/c/hjUh7lU3ilB",2016-02-21 16:50:47,0,1,@B @rreedpc,#deadpool,
deadpool was fleek,2016-02-21 16:50:46,0,0,,,
#Deadpool was awesome,2016-02-21 16:50:46,0,1,,#Deadpool,
. @CollectorCorps My #Deadpool box was epic. I wore my tshirt to see the movie yesterday. Lots of comments on it! pic.twitter.com/jSFHDCIQQt,2016-02-21 16:50:46,0,0,@CollectorCorps,#Deadpool,
Esperando para entrar al cine y ver Deadpool pic.twitter.com/PVvUZo8r1A,2016-02-21 16:50:46,0,0,,,
The #Deadpool movie was done so right.,2016-02-21 16:50:45,0,0,,#Deadpool,
#cinemacomela #eueelaelaeeu #Deadpool #psteamo https://www. instagram.com/p/BCEGQ6sC5VC/,2016-02-21 16:50:45,0,0,,#cinemacomela #eueelaelaeeu #Deadpool #psteamo,
"Box-office US : Deadpool , plus gros succès de la franchise X-Men https:// twitter.com/PremiereFR/sta tus/701493475368370177 …",2016-02-21 16:50:45,0,0,,,
I hope @brent_tx survived the church of potter and enjoyed Deadpool,2016-02-21 16:50:44,0,2,@brent_tx,,
Seeing Deadpool again,2016-02-21 16:50:43,0,2,,,
Deadpool Spoofs Kanye West's 'SNL' Backstage Rant in Host Rejection Video http:// feedproxy.google.com/~r/thr/film/~3 /7dPNVNWG1uQ/story01.htm?50Vmv … pic.twitter.com/fLDkycAsIG,2016-02-21 16:50:43,0,0,,,
Acabei de ver Deadpool . Precisamos admitir finalmente q Ryan Reynolds não só é perfeito para o papel como é ótimo ator e produtor,2016-02-21 16:50:42,0,3,,,
Gostei de um vídeo @YouTube de @foxfilmdobrasil http:// youtu.be/Q9X-bAE8KTc?a Deadpool | Teaser Trailer Oficial | Legendado HD,2016-02-21 16:50:41,0,0,@YouTube @foxfilmdobrasil,,
Just saw #Deadpool again! At the #levittownamc #recliningseats #crueltyfreeboots #ilovemyfriends https://www. instagram.com/p/BCEGQIalUFy/,2016-02-21 16:50:41,0,0,,#Deadpool #levittownamc #recliningseats #crueltyfreeboots #ilovemyfriends,
watching Deadpool Movie at Cineplexx Skopje City Mall http:// fb.me/2qCrf03vt,2016-02-21 16:50:40,0,0,,,
Deadpool c'est le meilleur marvel,2016-02-21 16:50:39,1,3,,,
Desde la aplicación de @Cinepolis ® en mi #CinépolisiPhone compré mis boletos para ir a ver Deadpool http://www. cinepolis.com/pelicula/deadp ool …,2016-02-21 16:50:39,0,0,@Cinepolis,#Cin,
Psst #Deadpool pic.twitter.com/028eVofBR7,2016-02-21 16:50:39,0,0,,#Deadpool,
Hoy cine #Deadpool y nueva adquisición. Q mas puedo pedir??? pic.twitter.com/vviMohy4Po,2016-02-21 16:50:37,0,2,,#Deadpool,
Deadpool es la hostia xd,2016-02-21 16:50:37,0,0,,,
Agora vim com a minha princesa no Cinema ver Deadpool,2016-02-21 16:50:37,1,1,,,
@HeyKaji @gbrzavi @_satty espero que possamos cobrar o cache no mesmo patamar que em Deadpool HUAHAUHAUA,2016-02-21 16:50:36,0,1,@HeyKaji @gbrzavi @_satty,,
watching Deadpool Movie at Atrium Mall http:// fb.me/2awFrw2iO,2016-02-21 16:50:36,0,0,,,
"Galaxy S7 apskata ierīce dabūta, Deadpool noskatīts, tagad uz mājām!",2016-02-21 16:50:36,0,0,,,
So Deadpool wasn't exactly what I expected but it was still awesome,2016-02-21 16:50:36,0,0,,,
Finally seeing DeadPool,2016-02-21 16:50:35,0,0,,,
Saw #Deadpool today and wasn't keen. #disappointed,2016-02-21 16:50:34,0,0,,#Deadpool #disappointed,
So watching Deadpool was the mistake I made this weekend... for not having gone and seen it last weekend. Awesome Movie! #Deadpool,2016-02-21 16:50:34,0,1,,#Deadpool,
"Check out Rick Remender, Captain America, Uncanny Avengers, Axis, Black Science, Deadpool https://www. ebay.com/itm/2622974373 95 … @eBay",2016-02-21 16:50:34,0,0,@eBay,,
@SmallHawkeye Oue je le ferait alr deadpool,2016-02-21 16:50:33,0,0,@SmallHawkeye,,
"I'm at Cinesa Urbil for Deadpool in Usurbil, PV https://www. swarmapp.com/c/5nRO6YWnJSA pic.twitter.com/7bfcNyl4fF",2016-02-21 16:50:32,0,0,,,
Por fin después de mucho #Cine #Madre #Carnala : estoy viendo Deadpool Película,2016-02-21 16:50:32,0,1,,#Cine #Madre #Carnala,
Deadpool was hilarious,2016-02-21 16:50:31,0,1,,,
"Não sei se vai dar p ver o Deadpool hoje, ai q raiva. Se não der, só próximo fds ><""",2016-02-21 16:50:31,0,0,,,
My friend went to the movies without me and she watched Deadpool,2016-02-21 16:50:28,0,2,,,
ps4 deadpool brand new $35 http:// ift.tt/21jeCcp,2016-02-21 16:50:27,0,0,,,
WHAT is Deadpool DOING you ask?? Go to the Sean Ward Show Fans Official Facebook to find out.… https://www. instagram.com/p/BCEGOe-QH8r/,2016-02-21 16:50:27,0,0,,,
DeadPool wanted to switch names with her https:// twitter.com/SuperheroFeed/ status/701524286830280704 …,2016-02-21 16:50:25,0,0,,,
Комикс на ночь. Спокойной ночи. / / #Girls @gamerun #Deadpool http:// vk.cc/4OJc6c,2016-02-21 16:50:24,0,0,@gamerun,#Girls #Deadpool,
Everyone needs to watch deadpool ! Classic,2016-02-21 16:50:24,0,0,,,
Weekend #BoxOffice : 1. #Deadpool ; 2. #KungFuPanda3 ; 3. #Risen ; 4. #TheWitch ; 5. #HowToBeSingle ; 6. #Race ..... http://www. ourmovieguide.com /,2016-02-21 16:50:24,0,0,,#BoxOffice #Deadpool #KungFuPanda3 #Risen #TheWitch #HowToBeSingle #Race,
"Deadpool ... He basically can't die. The Bride is a better swordsman than Wade, but Wade will keep coming back. https:// twitter.com/ptrmusicgroup/ status/701177035402547200 …",2016-02-21 16:50:23,0,0,,,
Deadpool 's tight red spandex ass was worth watching. Had a larf.,2016-02-21 16:50:23,0,3,,,
@slothborn Deadpool 5 others people have turned up though! But it is late I guess so it's bound to be quiet,2016-02-21 16:50:23,0,0,@slothborn,,
#ElCambioEsPedro #ElCambioEsMauricioColmenero,2016-02-21 16:50:22,0,0,,#ElCambioEsPedro #ElCambioEsMauricioColmenero,
Deadpool O MELHORRRRR!!!!!,2016-02-21 16:50:20,1,0,,,
Olvídense de los $256 mdd de DEADPOOL fuera de EU. THE MERMAID suma $419.7 en China. El mayor éxito overseas de 2016 pic.twitter.com/vwDWoxcQMv,2016-02-21 16:50:19,4,4,,,
Cuando os decía que Deadpool iba a ser LA PELI de superhéroes os reíais. QUIEN LLEVABA RAZÓN? EL DE SABOTAGE EN EL TOP.,2016-02-21 16:50:18,0,5,,,
Deadpool pulling a ferris bueller during the end credits is what makes me happy,2016-02-21 16:50:18,0,1,,,
Vo avaliar deadpool pra quem ainda n viu: HAUEHUAHAUEHA kd piadas Eita HAUSHJEHAUAHEUAHA po e as piadas HAUEHA N ACREDITO Q ELE DISSE ISSO,2016-02-21 16:50:17,0,1,,,
Quierl ver deadpool,2016-02-21 16:50:13,0,0,,,
la gente che si innamora di @VancityReynolds soltanto ora che ha fatto deadpool mi fa ridere,2016-02-21 16:50:12,1,0,@VancityReynolds,,
"J'ai envie de revoir "" Deadpool """,2016-02-21 16:50:12,1,0,,,
I Want To Go See Deadpool .,2016-02-21 16:50:11,0,0,,,
"Dead pool (at @Cinemex for Deadpool in Tlalpan, Distrito Federal) https://www. swarmapp.com/c/kbFMD6QbRtz",2016-02-21 16:50:10,0,0,@Cinemex,,
i want to see deadpool like asap,2016-02-21 16:50:10,3,4,,,
‘ Deadpool ’ Continues to Dominate Field Workplace on Second Friday http:// starsppl.com/deadpool-conti nues-to-dominate-field-workplace-on-second-friday/ … pic.twitter.com/jFDZEXup9u,2016-02-21 16:50:07,0,0,,,
I love how Joe Kelly makes fun of Stan Lee's dialogue (and Harry Osborn's hair) in #Deadpool #11. pic.twitter.com/fvTkMpbMpb,2016-02-21 16:50:07,1,3,,#Deadpool #11,
Run down on'ya like... #deadpool #iamthatrap #worknprogress #P95music http://www. P95music.com https://www. instagram.com/p/BCEGMIankjC/,2016-02-21 16:50:05,0,0,,#deadpool #iamthatrap #worknprogress #P95music,
Película de Deadpool supera a Star Wars: The Force Awakens http:// fb.me/4f3bwN4hm,2016-02-21 16:50:05,0,0,,,
I was wrong. Deadpool is ace. Properly freewheeling but with nice checks and balances against the assholery. Date movie too. Aw. #asyouwere,2016-02-21 16:50:05,0,2,,#asyouwere,
Where does Deadpool Movie rank among all 44 Marvel movies? http:// fb.me/2E5walp1W,2016-02-21 16:50:05,0,0,,,
Seeing Deadpool on the Ultra Screen (@Marcus Crosswoods Cinema - @marcus_theatres for Deadpool ) https://www. swarmapp.com/c/4z7aruIBBXK,2016-02-21 16:50:04,0,1,@Marcus @marcus_theatres,,
Deadpool was funny af,2016-02-21 16:50:02,0,0,,,
"Deadpool was IMMENSE! Fecking brilliant, that's getting preordered straight away!",2016-02-21 16:50:01,0,2,,,
"#Deadpool lived up to expectations, very funny and good action. Looking forward to seeing how big the budget will be!",2016-02-21 16:50:01,0,0,,#Deadpool,
Gostei de um vídeo @YouTube http:// youtu.be/UF3JsfO_FlM?aB ATMAN … VS DEADPOOL DUBLADO PT BR Super Power Beat Down,2016-02-21 16:50:00,0,0,@YouTube,,
voi che avete abbandonato la sala prima della scena dopo i titoli di coda: DISONORE SULLE VOSTRE MUCCHE! #Deadpool,2016-02-21 16:49:59,1,4,,#Deadpool,
Since we couldn't watch it.. I guess this picture will do haha #deadpool #movietime https://www. instagram.com/p/BCEGLAehYJr/,2016-02-21 16:49:59,0,0,,#deadpool #movietime,
Quiero ver deadpool,2016-02-21 16:49:58,0,0,,,
#Deadpool pic.twitter.com/EfNq9iTU0J,2016-02-21 16:49:58,1,3,,#Deadpool,
I really need to see deadpool omf https:// twitter.com/jacobwhiteside s/status/701519646860713985 …,2016-02-21 16:49:58,0,0,,,
Deadpool - highest grossing X Men movie. Haha. #boobies https:// instagram.com/p/BCD4jcMJClf/,2016-02-21 16:49:58,0,0,,#boobies,
I wanna see deadpool again lol,2016-02-21 16:49:57,0,0,,,
"Una vez vista #Deadpool solo tengo que decir eso, que está vista.",2016-02-21 16:49:57,0,0,,#Deadpool,
Me ha gustado un vídeo de @YouTube de @frankmxoficial ( http:// youtu.be/QYrzTVikxu4?a - DEADPOOL TRAILER LATINO (GTA 5) ESTRENO).,2016-02-21 16:49:57,1,1,@YouTube @frankmxoficial,,
Deadpool is a funny ass movie,2016-02-21 16:49:55,0,1,,,
"Deadpool , hilarious. Ryan Reynolds, gorgeous #blakeisaluckylady",2016-02-21 16:49:54,0,1,,#blakeisaluckylady,
"A que no los sabías: cinco datos de Ryan Reynolds, intérprete de Deadpool http:// ift.tt/1RVNJsK",2016-02-21 16:49:52,0,0,,,
Put down your #chimichangas & go pick up my copy of the 1st appearance of #Deadpool from @PantherCollect or #Ebay !!! https:// twitter.com/PantherCollect /status/701523672658534400 …,2016-02-21 16:49:52,1,2,@PantherCollect,#chimichangas #Deadpool #Ebay,
"@WWW_ DeadPool > Just trying to find my way in this crazy world. *frowning* Sometimes not always fun, but, I get by.",2016-02-21 16:49:51,0,0,@WWW_,,
@_Teysh_ WEIL DU DEADPOOL NOCH NICHT GESEHEN HAST!,2016-02-21 16:49:50,0,0,@_Teysh_,,
Gostei de um vídeo @YouTube de @miticojovem http:// youtu.be/ndyAv5hd68M?a EU SOU O DEADPOOL & UMA MADRUGADA MALUKA!,2016-02-21 16:49:49,0,0,@YouTube @miticojovem,,
"I have no problem saying that DEADPOOL is the B E S T superhero anything Fox has made, period",2016-02-21 16:49:48,0,1,,,
Bout to watch deadpool lol,2016-02-21 16:49:47,0,0,,,
‘ Deadpool ’ Holds Top Spot at Box Office http:// nyti.ms/1WBRUci,2016-02-21 16:49:47,0,0,,,
